id,car_plate,customer_id,customer_gender,customer_age,time_beginning,time_end,lon_beginning,lat_beginning,lon_end,lat_end,time_park,area_id,area_name,fleet_id,time_beginning_formatted,time_end_formatted,time_beginning_hour,time_beginning_minute,time_beginning_second
54984,DR53542,1007,male,19,"2015-10-28 12:03:19+01","2015-10-28 12:13:49+01",92037,454674,92077,454576,0,4,GUASTALLA,1,"2015-10-28 12:03:19","2015-10-28 12:13:49",12,3,28
54985,EF37657,7044,male,23,"2015-10-28 12:03:37+01","2015-10-28 12:13:12+01",113045,437523,113141,437682,0,3,"GAVINANA GALLUZZO",2,"2015-10-28 12:03:37","2015-10-28 12:13:12",12,3,28
54986,DV36099,160,male,22,"2015-10-28 12:06:21+01","2015-10-28 12:29:23+01",91693,454373,92034,454608,0,46,BARONA,1,"2015-10-28 12:06:21","2015-10-28 12:29:23",12,6,28
54990,EF37662,7086,male,54,"2015-10-28 12:11:54+01","2015-10-28 12:29:44+01",111969,437807,112219,437904,0,4,"ISOLOTTO LEGNAIA",2,"2015-10-28 12:11:54","2015-10-28 12:29:44",12,11,28
54991,DD30912,7311,male,53,"2015-10-28 12:13:43+01","2015-10-28 12:43:13+01",91669,454774,91669,454774,0,68,PAGANO,1,"2015-10-28 12:13:43","2015-10-28 12:43:13",12,13,28
54992,DR53579,4338,male,36,"2015-10-28 12:16:44+01","2015-10-28 12:19:56+01",91838,454494,91837,454520,0,6,TICINESE,1,"2015-10-28 12:16:44","2015-10-28 12:19:56",12,16,28
54993,DR53576,1203,male,60,"2015-10-28 12:17:18+01","2015-10-28 12:30:02+01",92308,454881,92431,454859,0,20,LORETO,1,"2015-10-28 12:17:18","2015-10-28 12:30:02",12,17,28
54994,DR53579,4338,male,36,"2015-10-28 12:22:17+01","2015-10-28 12:25:24+01",91879,454520,92012,454519,0,5,VIGENTINA,1,"2015-10-28 12:22:17","2015-10-28 12:25:24",12,22,28
54995,ED06293,576,male,37,"2015-10-28 12:23:23+01","2015-10-28 12:35:26+01",92136,454830,92468,454908,0,21,"BUENOS AIRES - VENEZIA",1,"2015-10-28 12:23:23","2015-10-28 12:35:26",12,23,28
54996,ED93294,3354,female,35,"2015-10-28 12:24:23+01","2015-10-28 12:41:43+01",91984,454623,91750,454466,0,4,GUASTALLA,1,"2015-10-28 12:24:23","2015-10-28 12:41:43",12,24,28
54997,DR53579,4338,male,36,"2015-10-28 12:25:30+01","2015-10-28 12:27:54+01",92012,454519,92063,454597,0,27,"PORTA ROMANA",1,"2015-10-28 12:25:30","2015-10-28 12:27:54",12,25,28
54999,DR53579,4338,male,36,"2015-10-28 12:28:00+01","2015-10-28 12:30:52+01",92063,454597,92097,454622,0,4,GUASTALLA,1,"2015-10-28 12:28:00","2015-10-28 12:30:52",12,28,28
55002,DR53558,1540,female,45,"2015-10-28 12:30:01+01","2015-10-28 12:43:41+01",91785,454676,91448,454737,0,1,DUOMO,1,"2015-10-28 12:30:01","2015-10-28 12:43:41",12,30,28
55003,DR53579,4338,male,36,"2015-10-28 12:30:59+01","2015-10-28 12:33:37+01",92107,454622,92136,454622,0,26,"XXII MARZO",1,"2015-10-28 12:30:59","2015-10-28 12:33:37",12,30,28
55004,EF37653,7217,female,26,"2015-10-28 12:31:26+01","2015-10-28 12:31:26+01",112647,437729,112576,437743,105,1,"CENTRO STORICO",2,"2015-10-28 12:31:26","2015-10-28 12:31:26",12,31,28
55005,DR53579,4338,male,36,"2015-10-28 12:33:42+01","2015-10-28 12:36:03+01",92136,454622,92144,454609,0,26,"XXII MARZO",1,"2015-10-28 12:33:42","2015-10-28 12:36:03",12,33,28
55009,DR53579,4338,male,36,"2015-10-28 12:36:07+01","2015-10-28 12:38:53+01",92144,454609,92147,454631,0,26,"XXII MARZO",1,"2015-10-28 12:36:07","2015-10-28 12:38:53",12,36,28
55011,DR53579,4338,male,36,"2015-10-28 12:39:04+01","2015-10-28 12:41:13+01",92147,454631,92147,454626,0,26,"XXII MARZO",1,"2015-10-28 12:39:04","2015-10-28 12:41:13",12,39,28
55013,ED06264,5638,male,53,"2015-10-28 12:39:18+01","2015-10-28 12:58:33+01",91935,454623,91685,454805,0,1,DUOMO,1,"2015-10-28 12:39:18","2015-10-28 12:58:33",12,39,28
55015,DR53579,4338,male,36,"2015-10-28 12:41:22+01","2015-10-28 12:44:03+01",92147,454626,92116,454563,0,26,"XXII MARZO",1,"2015-10-28 12:41:22","2015-10-28 12:44:03",12,41,28
55017,ED06205,451,female,27,"2015-10-28 12:43:41+01","2015-10-28 13:18:36+01",91508,454944,91517,454438,0,71,VILLAPIZZONE,1,"2015-10-28 12:43:41","2015-10-28 13:18:36",12,43,28
55018,DR53579,4338,male,36,"2015-10-28 12:44:07+01","2015-10-28 12:46:52+01",92116,454563,92070,454505,0,26,"XXII MARZO",1,"2015-10-28 12:44:07","2015-10-28 12:46:52",12,44,28
55019,ED06245,7067,male,52,"2015-10-28 12:44:16+01","2015-10-28 12:56:47+01",91670,454643,91721,454900,0,7,"MAGENTA - S. VITTORE",1,"2015-10-28 12:44:16","2015-10-28 12:56:47",12,44,28
55020,ED93295,3274,male,55,"2015-10-28 12:45:27+01","2015-10-28 13:51:12+01",91670,455020,92546,454905,0,77,BOVISA,1,"2015-10-28 12:45:27","2015-10-28 13:51:12",12,45,28
55022,DR53579,4338,male,36,"2015-10-28 12:46:54+01","2015-10-28 12:48:24+01",92070,454505,92029,454517,0,27,"PORTA ROMANA",1,"2015-10-28 12:46:54","2015-10-28 12:48:24",12,46,28
55023,DV36099,160,male,22,"2015-10-28 12:47:10+01","2015-10-28 13:10:23+01",92034,454608,92015,454954,0,4,GUASTALLA,1,"2015-10-28 12:47:10","2015-10-28 13:10:23",12,47,28
55024,ED06283,1172,male,57,"2015-10-28 12:47:57+01","2015-10-28 12:57:29+01",92070,454841,92238,454750,0,10,CENTRALE,1,"2015-10-28 12:47:57","2015-10-28 12:57:29",12,47,28
55025,DR53579,4338,male,36,"2015-10-28 12:48:30+01","2015-10-28 12:51:27+01",92029,454517,91905,454488,0,27,"PORTA ROMANA",1,"2015-10-28 12:48:30","2015-10-28 12:51:27",12,48,28
55026,DD30911,1761,male,27,"2015-10-28 12:51:54+01","2015-10-28 13:11:34+01",91935,454622,91942,454402,0,1,DUOMO,1,"2015-10-28 12:51:54","2015-10-28 13:11:34",12,51,28
55027,DR53579,4338,male,36,"2015-10-28 12:53:19+01","2015-10-28 12:55:46+01",91905,454485,91857,454452,0,5,VIGENTINA,1,"2015-10-28 12:53:19","2015-10-28 12:55:46",12,53,28
55029,DR53579,4338,male,36,"2015-10-28 12:55:52+01","2015-10-28 12:57:05+01",91857,454452,91837,454446,0,6,TICINESE,1,"2015-10-28 12:55:52","2015-10-28 12:57:05",12,55,28
55030,DR53582,475,male,32,"2015-10-28 12:56:43+01","2015-10-28 13:19:33+01",91651,454515,91370,454505,0,50,TORTONA,1,"2015-10-28 12:56:43","2015-10-28 13:19:33",12,56,28
55031,DR53579,4338,male,36,"2015-10-28 12:57:10+01","2015-10-28 13:01:04+01",91837,454446,91831,454386,0,6,TICINESE,1,"2015-10-28 12:57:10","2015-10-28 13:01:04",12,57,28
55032,EF37612,7241,female,76,"2015-10-28 12:58:33+01","2015-10-28 16:31:56+01",112643,437796,112436,437574,7665,1,"CENTRO STORICO",2,"2015-10-28 12:58:33","2015-10-28 16:31:56",12,58,28
55034,DR53588,3439,male,36,"2015-10-28 13:00:58+01","2015-10-28 13:21:14+01",92344,454745,91858,454888,0,22,"CITTA' STUDI",1,"2015-10-28 13:00:58","2015-10-28 13:21:14",13,0,28
55033,DR53579,4338,male,36,"2015-10-28 13:01:07+01","2015-10-28 13:03:22+01",91831,454386,91834,454381,0,43,TIBALDI,1,"2015-10-28 13:01:07","2015-10-28 13:03:22",13,1,28
55035,DR53576,2387,male,27,"2015-10-28 13:02:06+01","2015-10-28 13:12:22+01",92431,454859,92405,454369,0,23,LAMBRATE,1,"2015-10-28 13:02:06","2015-10-28 13:12:22",13,2,28
55037,ED06289,6776,male,30,"2015-10-28 13:08:49+01","2015-10-28 13:18:49+01",0,0,0,0,0,,,1,"2015-10-28 13:08:49","2015-10-28 13:18:49",13,8,28
55038,ED06266,6293,female,27,"2015-10-28 13:09:50+01","2015-10-28 13:22:07+01",91844,454556,91884,454426,0,6,TICINESE,1,"2015-10-28 13:09:50","2015-10-28 13:22:07",13,9,28
55039,ED06264,518,female,49,"2015-10-28 13:13:42+01","2015-10-28 13:28:48+01",91687,454805,91753,454776,0,69,SARPI,1,"2015-10-28 13:13:42","2015-10-28 13:28:48",13,13,28
55040,DR53542,1007,male,19,"2015-10-28 13:15:47+01","2015-10-28 13:32:46+01",92077,454576,92304,454559,0,26,"XXII MARZO",1,"2015-10-28 13:15:47","2015-10-28 13:32:46",13,15,28
55041,ED93105,3315,male,25,"2015-10-28 13:20:42+01","2015-10-28 13:35:44+01",91962,454427,92275,454427,0,37,"EX OM - MORIVIONE",1,"2015-10-28 13:20:42","2015-10-28 13:35:44",13,20,28
55042,ED79069,1369,male,50,"2015-10-28 13:21:52+01","2015-10-28 13:38:12+01",91913,454740,91651,454515,0,2,BRERA,1,"2015-10-28 13:21:52","2015-10-28 13:38:12",13,21,28
55043,ED06289,6776,male,30,"2015-10-28 13:25:18+01","2015-10-28 13:35:18+01",0,0,0,0,0,,,1,"2015-10-28 13:25:18","2015-10-28 13:35:18",13,25,28
55045,DR53589,5686,male,44,"2015-10-28 13:29:47+01","2015-10-28 13:36:32+01",91999,454696,91887,454796,0,4,GUASTALLA,1,"2015-10-28 13:29:47","2015-10-28 13:36:32",13,29,28
55046,DR53585,3395,male,38,"2015-10-28 13:30:36+01","2015-10-28 13:39:45+01",91635,454768,91522,454898,0,68,PAGANO,1,"2015-10-28 13:30:36","2015-10-28 13:39:45",13,30,28
55047,EF03275,5547,male,38,"2015-10-28 13:31:34+01","2015-10-28 20:20:06+01",91967,454853,92175,454630,17048,9,"GARIBALDI REPUBBLICA",1,"2015-10-28 13:31:34","2015-10-28 20:20:06",13,31,28
55048,DS32017,7214,male,54,"2015-10-28 13:35:56+01","2015-10-28 13:51:14+01",91926,454664,92273,454652,0,1,DUOMO,1,"2015-10-28 13:35:56","2015-10-28 13:51:14",13,35,28
55049,ED06282,6776,male,30,"2015-10-28 13:43:40+01","2015-10-28 13:51:53+01",91127,454556,91200,454727,0,56,"FORZE ARMATE",1,"2015-10-28 13:43:40","2015-10-28 13:51:53",13,43,28
55050,ED06245,7067,male,52,"2015-10-28 13:45:10+01","2015-10-28 13:57:36+01",91720,454901,91669,454661,0,70,GHISOLFA,1,"2015-10-28 13:45:10","2015-10-28 13:57:36",13,45,28
55051,DF48499,2807,male,46,"2015-10-28 13:48:20+01","2015-10-28 14:05:54+01",92046,454746,92046,454747,310,3,"GIARDINI PORTA VENEZIA",1,"2015-10-28 13:48:20","2015-10-28 14:05:54",13,48,28
55052,EF37668,6647,male,33,"2015-10-28 13:49:01+01","2015-10-28 13:58:40+01",112239,437968,111861,438034,0,5,RIFREDI,2,"2015-10-28 13:49:01","2015-10-28 13:58:40",13,49,28
55053,ED06295,6763,male,47,"2015-10-28 13:51:29+01","2015-10-28 14:04:13+01",92450,454700,92301,454804,0,24,"PARCO FORLANINI - ORTICA",1,"2015-10-28 13:51:29","2015-10-28 14:04:13",13,51,28
55054,EF37626,7442,male,45,"2015-10-28 13:51:42+01","2015-10-28 14:07:34+01",112514,437727,112257,437964,0,1,"CENTRO STORICO",2,"2015-10-28 13:51:42","2015-10-28 14:07:34",13,51,28
55056,DR53588,3439,male,36,"2015-10-28 13:54:35+01","2015-10-28 14:22:07+01",91858,454886,92323,454740,0,11,ISOLA,1,"2015-10-28 13:54:35","2015-10-28 14:22:07",13,54,28
55057,DR53579,4338,male,36,"2015-10-28 13:56:14+01","2015-10-28 14:00:05+01",91833,454381,91837,454337,0,43,TIBALDI,1,"2015-10-28 13:56:14","2015-10-28 14:00:05",13,56,28
55058,DR53582,475,male,32,"2015-10-28 13:59:05+01","2015-10-28 14:13:47+01",91370,454506,91656,454534,0,52,"BANDE NERE",1,"2015-10-28 13:59:05","2015-10-28 14:13:47",13,59,28
55059,DR53579,4338,male,36,"2015-10-28 14:00:09+01","2015-10-28 14:03:21+01",91837,454337,91773,454254,0,42,STADERA,1,"2015-10-28 14:00:09","2015-10-28 14:03:21",14,0,28
55060,EF37608,7217,female,26,"2015-10-28 14:01:54+01","2015-10-28 14:13:43+01",112680,437734,112779,437851,0,1,"CENTRO STORICO",2,"2015-10-28 14:01:54","2015-10-28 14:13:43",14,1,28
55061,ED06259,1605,male,19,"2015-10-28 14:02:25+01","2015-10-28 14:06:00+01",92362,455132,92462,455161,0,17,ADRIANO,1,"2015-10-28 14:02:25","2015-10-28 14:06:00",14,2,28
55062,EF03276,7122,male,53,"2015-10-28 14:08:32+01","2015-10-28 14:32:18+01",92312,454770,92001,454844,0,22,"CITTA' STUDI",1,"2015-10-28 14:08:32","2015-10-28 14:32:18",14,8,28
55063,DR53589,5686,male,44,"2015-10-28 14:09:46+01","2015-10-28 14:17:22+01",91886,454796,92044,454714,0,2,BRERA,1,"2015-10-28 14:09:46","2015-10-28 14:17:22",14,9,28
55064,ED06281,5411,male,47,"2015-10-28 14:15:25+01","2015-10-28 14:24:10+01",92131,454593,91982,454633,0,26,"XXII MARZO",1,"2015-10-28 14:15:25","2015-10-28 14:24:10",14,15,28
55065,ED06239,1975,female,23,"2015-10-28 14:17:26+01","2015-10-28 14:27:26+01",92015,454500,92015,454499,0,27,"PORTA ROMANA",1,"2015-10-28 14:17:26","2015-10-28 14:27:26",14,17,28
55066,DR53585,3395,male,38,"2015-10-28 14:19:05+01","2015-10-28 14:27:40+01",91523,454899,91621,454746,0,70,GHISOLFA,1,"2015-10-28 14:19:05","2015-10-28 14:27:40",14,19,28
55067,DR53522,1464,male,34,"2015-10-28 14:25:04+01","2015-10-28 14:34:56+01",91720,454548,91918,454595,0,44,NAVIGLI,1,"2015-10-28 14:25:04","2015-10-28 14:34:56",14,25,28
55068,DR53531,1610,male,49,"2015-10-28 14:25:08+01","2015-10-28 14:41:46+01",92439,454320,92120,454537,0,33,ROGOREDO,1,"2015-10-28 14:25:08","2015-10-28 14:41:46",14,25,28
55069,EF37682,6959,male,68,"2015-10-28 14:28:53+01","2015-10-28 14:42:46+01",112782,437666,112665,437850,0,2,"CAMPO DI MARTE",2,"2015-10-28 14:28:53","2015-10-28 14:42:46",14,28,28
55071,DS32017,7214,male,54,"2015-10-28 14:33:40+01","2015-10-28 14:48:31+01",92273,454653,91927,454655,0,25,CORSICA,1,"2015-10-28 14:33:40","2015-10-28 14:48:31",14,33,28
55072,EF37689,6362,male,51,"2015-10-28 14:37:46+01","2015-10-28 14:58:32+01",112360,437753,112780,437753,0,1,"CENTRO STORICO",2,"2015-10-28 14:37:46","2015-10-28 14:58:32",14,37,28
55074,DR53558,2250,male,26,"2015-10-28 14:44:09+01","2015-10-28 15:52:57+01",91447,454736,91776,454324,0,58,"DE ANGELI - MONTE ROSA",1,"2015-10-28 14:44:09","2015-10-28 15:52:57",14,44,28
55075,ED06270,162,male,54,"2015-10-28 14:46:00+01","2015-10-28 15:12:19+01",91638,454845,92118,454525,0,69,SARPI,1,"2015-10-28 14:46:00","2015-10-28 15:12:19",14,46,28
55080,DR53598,7465,male,22,"2015-10-28 14:51:47+01","2015-10-28 15:03:15+01",92390,454594,92175,454613,0,30,MECENATE,1,"2015-10-28 14:51:47","2015-10-28 15:03:15",14,51,28
55082,EF37650,6774,male,36,"2015-10-28 15:01:23+01","2015-10-28 17:38:49+01",112391,437747,112488,437674,0,1,"CENTRO STORICO",2,"2015-10-28 15:01:23","2015-10-28 17:38:49",15,1,28
55083,DR53584,13,male,42,"2015-10-28 15:01:34+01","2015-10-28 15:11:49+01",91973,454706,92100,454846,0,4,GUASTALLA,1,"2015-10-28 15:01:34","2015-10-28 15:11:49",15,1,28
55084,DR53531,7062,male,39,"2015-10-28 15:02:17+01","2015-10-28 16:12:56+01",92120,454538,92076,454571,1499,26,"XXII MARZO",1,"2015-10-28 15:02:17","2015-10-28 16:12:56",15,2,28
55089,DV36099,5626,female,54,"2015-10-28 15:08:56+01","2015-10-28 15:32:48+01",92011,454954,91693,454677,0,12,"MACIACHINI - MAGGIOLINA",1,"2015-10-28 15:08:56","2015-10-28 15:32:48",15,8,28
56410,ED93292,1650,female,39,"2015-10-28 15:10:43+01","2015-10-29 15:06:13+01",0,0,0,0,0,,,1,"2015-10-28 15:10:43","2015-10-29 15:06:13",15,10,28
55091,DR53563,6905,female,24,"2015-10-28 15:11:20+01","2015-10-28 15:30:21+01",92103,454797,92095,454894,0,21,"BUENOS AIRES - VENEZIA",1,"2015-10-28 15:11:20","2015-10-28 15:30:21",15,11,28
55097,DR53522,1464,male,34,"2015-10-28 15:16:17+01","2015-10-28 15:19:53+01",91918,454594,91936,454621,0,1,DUOMO,1,"2015-10-28 15:16:17","2015-10-28 15:19:53",15,16,28
55100,ED06243,1464,male,34,"2015-10-28 15:20:45+01","2015-10-28 15:58:48+01",91936,454621,92110,455221,0,1,DUOMO,1,"2015-10-28 15:20:45","2015-10-28 15:58:48",15,20,28
55102,ED06270,162,male,54,"2015-10-28 15:21:58+01","2015-10-28 15:40:10+01",92117,454525,92094,454767,0,27,"PORTA ROMANA",1,"2015-10-28 15:21:58","2015-10-28 15:40:10",15,21,28
55106,DR53584,13,male,42,"2015-10-28 15:25:27+01","2015-10-28 15:40:39+01",92098,454845,91977,454707,0,21,"BUENOS AIRES - VENEZIA",1,"2015-10-28 15:25:27","2015-10-28 15:40:39",15,25,28
55108,DR53598,5571,male,21,"2015-10-28 15:31:19+01","2015-10-28 15:46:11+01",92174,454613,92029,454468,0,26,"XXII MARZO",1,"2015-10-28 15:31:19","2015-10-28 15:46:11",15,31,28
55109,EF37672,6702,male,49,"2015-10-28 15:34:32+01","2015-10-28 16:00:09+01",112951,437764,112808,438177,0,2,"CAMPO DI MARTE",2,"2015-10-28 15:34:32","2015-10-28 16:00:09",15,34,28
55110,ED93295,3274,male,55,"2015-10-28 15:35:21+01","2015-10-28 16:49:46+01",92545,454906,91776,454941,2388,18,"PARCO LAMBRO - CIMIANO",1,"2015-10-28 15:35:21","2015-10-28 16:49:46",15,35,28
55111,ED06298,1274,male,33,"2015-10-28 15:39:17+01","2015-10-28 15:59:15+01",92207,454614,92349,454846,0,26,"XXII MARZO",1,"2015-10-28 15:39:17","2015-10-28 15:59:15",15,39,28
55112,ED06256,7158,male,25,"2015-10-28 15:42:25+01","2015-10-28 15:51:24+01",91741,454683,91538,454740,0,7,"MAGENTA - S. VITTORE",1,"2015-10-28 15:42:25","2015-10-28 15:51:24",15,42,28
55113,ED06259,1603,male,62,"2015-10-28 15:44:17+01","2015-10-28 15:51:51+01",92463,455161,92277,455123,0,17,ADRIANO,1,"2015-10-28 15:44:17","2015-10-28 15:51:51",15,44,28
55114,ED06205,6344,female,40,"2015-10-28 15:45:26+01","2015-10-28 16:04:24+01",91516,454437,91661,454562,0,45,"S. CRISTOFORO",1,"2015-10-28 15:45:26","2015-10-28 16:04:24",15,45,28
55117,ED93105,3315,male,25,"2015-10-28 15:51:56+01","2015-10-28 16:08:13+01",92274,454427,92210,454355,0,35,"LODI - CORVETTO",1,"2015-10-28 15:51:56","2015-10-28 16:08:13",15,51,28
55116,ED06259,1605,male,19,"2015-10-28 15:52:07+01","2015-10-28 15:52:16+01",92276,455123,92276,455123,0,16,"VIALE MONZA",1,"2015-10-28 15:52:07","2015-10-28 15:52:16",15,52,28
55118,ED06259,1605,male,19,"2015-10-28 15:52:34+01","2015-10-28 15:56:58+01",92276,455123,92433,455136,0,16,"VIALE MONZA",1,"2015-10-28 15:52:34","2015-10-28 15:56:58",15,52,28
55119,DR53593,7346,male,19,"2015-10-28 15:54:53+01","2015-10-28 16:28:46+01",91413,454676,91552,454469,0,57,SELINUNTE,1,"2015-10-28 15:54:53","2015-10-28 16:28:46",15,54,28
55120,ED06219,4611,male,24,"2015-10-28 15:56:57+01","2015-10-28 18:54:13+01",92000,454770,91908,454799,6724,10,CENTRALE,1,"2015-10-28 15:56:57","2015-10-28 18:54:13",15,56,28
55127,ED06271,7465,male,22,"2015-10-28 16:05:59+01","2015-10-28 16:20:23+01",92264,454643,92380,454532,0,25,CORSICA,1,"2015-10-28 16:05:59","2015-10-28 16:20:23",16,5,28
55128,ED06245,7311,male,53,"2015-10-28 16:06:06+01","2015-10-28 16:21:27+01",91669,454661,91628,454766,0,7,"MAGENTA - S. VITTORE",1,"2015-10-28 16:06:06","2015-10-28 16:21:27",16,6,28
55129,ED93101,5607,male,38,"2015-10-28 16:07:06+01","2015-10-28 16:29:02+01",91924,454665,91782,454549,0,1,DUOMO,1,"2015-10-28 16:07:06","2015-10-28 16:29:02",16,7,28
55130,ED06243,1464,male,34,"2015-10-28 16:07:24+01","2015-10-28 16:43:44+01",92111,455221,91749,454568,0,15,BICOCCA,1,"2015-10-28 16:07:24","2015-10-28 16:43:44",16,7,28
55131,ED06282,5115,female,40,"2015-10-28 16:12:13+01","2015-10-28 16:20:28+01",91200,454728,91059,454713,0,60,"S. SIRO",1,"2015-10-28 16:12:13","2015-10-28 16:20:28",16,12,28
55132,ED06259,1605,male,19,"2015-10-28 16:12:47+01","2015-10-28 16:15:13+01",92433,455136,92433,455136,0,17,ADRIANO,1,"2015-10-28 16:12:47","2015-10-28 16:15:13",16,12,28
55138,ED06222,3155,female,51,"2015-10-28 16:28:55+01","2015-10-28 16:43:44+01",91961,454750,92213,454688,0,2,BRERA,1,"2015-10-28 16:28:55","2015-10-28 16:43:44",16,28,28
55139,DF48499,1217,male,66,"2015-10-28 16:33:12+01","2015-10-28 16:41:20+01",92046,454746,92108,454651,0,3,"GIARDINI PORTA VENEZIA",1,"2015-10-28 16:33:12","2015-10-28 16:41:20",16,33,28
55140,DR53563,5251,female,25,"2015-10-28 16:34:07+01","2015-10-28 17:09:50+01",92095,454895,91945,454751,0,10,CENTRALE,1,"2015-10-28 16:34:07","2015-10-28 17:09:50",16,34,28
55141,ED06284,7094,male,18,"2015-10-28 16:36:04+01","2015-10-28 16:43:03+01",91493,454465,91574,454440,0,45,"S. CRISTOFORO",1,"2015-10-28 16:36:04","2015-10-28 16:43:03",16,36,28
55142,ED06297,5478,female,26,"2015-10-28 16:37:20+01","2015-10-28 17:03:32+01",92048,454845,91820,455005,0,10,CENTRALE,1,"2015-10-28 16:37:20","2015-10-28 17:03:32",16,37,28
55143,ED06271,7465,male,22,"2015-10-28 16:40:41+01","2015-10-28 16:48:44+01",92379,454532,92385,454532,0,30,MECENATE,1,"2015-10-28 16:40:41","2015-10-28 16:48:44",16,40,28
55145,DR53542,1007,male,19,"2015-10-28 16:42:20+01","2015-10-28 16:52:41+01",92304,454559,92457,454704,0,29,ORTOMERCATO,1,"2015-10-28 16:42:20","2015-10-28 16:52:41",16,42,28
55148,DR53593,7346,male,19,"2015-10-28 16:43:09+01","2015-10-28 16:54:54+01",91552,454468,91364,454601,0,45,"S. CRISTOFORO",1,"2015-10-28 16:43:09","2015-10-28 16:54:54",16,43,28
55149,XX00574,570,male,47,"2015-10-28 16:43:13+01","2015-10-28 17:00:55+01",91894,454858,92103,454830,0,11,ISOLA,1,"2015-10-28 16:43:13","2015-10-28 17:00:55",16,43,28
55150,DR53539,6208,female,23,"2015-10-28 16:43:35+01","2015-10-28 16:57:10+01",90903,454778,91163,454971,0,62,"QUINTO ROMANO",1,"2015-10-28 16:43:35","2015-10-28 16:57:10",16,43,28
55152,DR53536,7454,male,46,"2015-10-28 16:45:33+01","2015-10-28 17:03:04+01",92375,454928,92404,455022,0,18,"PARCO LAMBRO - CIMIANO",1,"2015-10-28 16:45:33","2015-10-28 17:03:04",16,45,28
55156,ED06264,1038,female,54,"2015-10-28 16:47:29+01","2015-10-28 17:11:00+01",91753,454775,92072,454951,0,69,SARPI,1,"2015-10-28 16:47:29","2015-10-28 17:11:00",16,47,28
55157,ED06224,79,male,38,"2015-10-28 16:47:59+01","2015-10-28 16:54:00+01",91674,454420,91589,454332,0,45,"S. CRISTOFORO",1,"2015-10-28 16:47:59","2015-10-28 16:54:00",16,47,28
55158,ED06295,6763,male,47,"2015-10-28 16:50:06+01","2015-10-28 16:58:33+01",92301,454804,92211,454819,0,22,"CITTA' STUDI",1,"2015-10-28 16:50:06","2015-10-28 16:58:33",16,50,28
55159,ED06291,4291,female,52,"2015-10-28 16:52:16+01","2015-10-28 18:17:55+01",92166,454770,92165,454771,0,21,"BUENOS AIRES - VENEZIA",1,"2015-10-28 16:52:16","2015-10-28 18:17:55",16,52,28
55162,ED06266,6293,female,27,"2015-10-28 16:56:54+01","2015-10-28 17:14:08+01",91885,454426,92029,454647,0,37,"EX OM - MORIVIONE",1,"2015-10-28 16:56:54","2015-10-28 17:14:08",16,56,28
55164,ED06249,6760,male,22,"2015-10-28 17:00:06+01","2015-10-28 17:20:40+01",91339,454949,91465,454911,0,71,VILLAPIZZONE,1,"2015-10-28 17:00:06","2015-10-28 17:20:40",17,0,28
55165,EF37653,6427,male,60,"2015-10-28 17:02:42+01","2015-10-28 17:24:59+01",112576,437742,112276,437860,0,1,"CENTRO STORICO",2,"2015-10-28 17:02:42","2015-10-28 17:24:59",17,2,28
55166,ED06281,3014,female,55,"2015-10-28 17:03:06+01","2015-10-28 17:18:32+01",91982,454636,91710,454562,0,1,DUOMO,1,"2015-10-28 17:03:06","2015-10-28 17:18:32",17,3,28
55167,DR53522,6303,male,23,"2015-10-28 17:03:59+01","2015-10-28 17:07:08+01",91934,454622,91935,454621,0,1,DUOMO,1,"2015-10-28 17:03:59","2015-10-28 17:07:08",17,3,28
55168,ED06295,6763,male,47,"2015-10-28 17:04:27+01","2015-10-28 17:29:24+01",92212,454821,92302,454805,442,21,"BUENOS AIRES - VENEZIA",1,"2015-10-28 17:04:27","2015-10-28 17:29:24",17,4,28
55169,DV36098,6301,female,20,"2015-10-28 17:04:37+01","2015-10-28 17:22:41+01",91935,454620,91911,454525,0,1,DUOMO,1,"2015-10-28 17:04:37","2015-10-28 17:22:41",17,4,28
55170,ED06245,6772,male,60,"2015-10-28 17:05:11+01","2015-10-28 18:15:12+01",91628,454767,91633,454768,0,68,PAGANO,1,"2015-10-28 17:05:11","2015-10-28 18:15:12",17,5,28
55172,ED06284,7094,male,18,"2015-10-28 17:06:06+01","2015-10-28 17:13:37+01",91574,454440,91353,454416,0,45,"S. CRISTOFORO",1,"2015-10-28 17:06:06","2015-10-28 17:13:37",17,6,28
55176,ED06213,6303,male,23,"2015-10-28 17:08:10+01","2015-10-28 17:10:57+01",91935,454620,91934,454622,0,1,DUOMO,1,"2015-10-28 17:08:10","2015-10-28 17:10:57",17,8,28
55177,DR53555,638,male,39,"2015-10-28 17:10:38+01","2015-10-28 18:41:18+01",91680,454641,91763,454841,0,7,"MAGENTA - S. VITTORE",1,"2015-10-28 17:10:38","2015-10-28 18:41:18",17,10,28
55180,DR53588,3439,male,36,"2015-10-28 17:24:31+01","2015-10-28 17:41:18+01",92325,454738,92315,454843,0,22,"CITTA' STUDI",1,"2015-10-28 17:24:31","2015-10-28 17:41:18",17,24,28
